index,ts_iso,http_status,wall_ms,prompt_tokens,completion_tokens,cached_tokens,prompt_ms,predicted_ms,cache_n,finish_reason,error
691,2026-08-27T15:32:28.002+00:00,200,4655.228,242,2,0,888.828,109.384,0,stop,
692,2026-08-27T15:32:32.657+00:00,200,4667.862,253,2,0,902.081,110.521,0,stop,
693,2026-08-27T15:32:37.326+00:00,200,4656.075,248,2,0,894.655,110.295,0,stop,
694,2026-08-27T15:32:41.982+00:00,200,4641.901,244,2,0,896.557,109.798,0,stop,
695,2026-08-27T15:32:46.624+00:00,200,4589.764,244,2,0,889.364,108.974,0,stop,
696,2026-08-27T15:32:51.214+00:00,200,4618.194,241,2,0,885.588,109.282,0,stop,
697,2026-08-27T15:32:55.832+00:00,200,4640.526,242,2,0,887.557,109.109,0,stop,
698,2026-08-27T15:33:00.472+00:00,200,4619.225,245,2,0,888.062,111.121,0,stop,
699,2026-08-27T15:33:05.092+00:00,200,4626.865,248,2,0,892.766,109.537,0,stop,
700,2026-08-27T15:33:09.742+00:00,200,8301.948,246,2,0,888.782,110.085,0,stop,
701,2026-08-27T15:33:18.045+00:00,200,4619.349,245,2,0,888.543,107.664,0,stop,
702,2026-08-27T15:33:22.664+00:00,200,4614.815,242,2,0,891.894,108.616,0,stop,
703,2026-08-27T15:33:27.279+00:00,200,4632.627,237,2,0,880.794,108.884,0,stop,
704,2026-08-27T15:33:31.913+00:00,200,4620.103,244,2,0,889.441,109.141,0,stop,
705,2026-08-27T15:33:36.532+00:00,200,4613.163,243,2,0,888.365,108.49,0,stop,
706,2026-08-27T15:33:41.146+00:00,200,4605.216,241,2,0,886.715,109.634,0,stop,
707,2026-08-27T15:33:45.752+00:00,200,4591.143,240,2,0,908.349,109.128,0,stop,
708,2026-08-27T15:33:50.343+00:00,200,4613.74,240,2,0,889.24,110.467,0,stop,
709,2026-08-27T15:33:54.957+00:00,200,4687.491,247,2,0,895.261,109.513,0,stop,
710,2026-08-27T15:33:59.644+00:00,200,4628.359,245,2,0,890.7,110.391,0,stop,
711,2026-08-27T15:34:04.273+00:00,200,4621.816,250,2,0,895.636,110.121,0,stop,
712,2026-08-27T15:34:08.896+00:00,200,4613.316,238,2,0,881.953,109.9,0,stop,
713,2026-08-27T15:34:13.509+00:00,200,4599.616,252,2,0,896.132,110.928,0,stop,
714,2026-08-27T15:34:18.109+00:00,200,4638.215,247,2,0,894.821,110.337,0,stop,
715,2026-08-27T15:34:22.748+00:00,200,4640.089,250,2,0,893.983,110.289,0,stop,
716,2026-08-27T15:34:27.387+00:00,200,4644.909,246,2,0,888.958,109.028,0,stop,
717,2026-08-27T15:34:32.033+00:00,200,4654.436,245,2,0,891.635,109.632,0,stop,
718,2026-08-27T15:34:36.687+00:00,200,4608.16,252,2,0,898.474,109.891,0,stop,
719,2026-08-27T15:34:41.296+00:00,200,4615.435,237,2,0,884.022,113.135,0,stop,
720,2026-08-27T15:34:45.912+00:00,200,4643.986,252,2,0,927.311,109.735,0,stop,
721,2026-08-27T15:34:50.556+00:00,200,4645.734,245,2,0,894.44,110.745,0,stop,
722,2026-08-27T15:34:55.202+00:00,200,4632.893,236,2,0,891.162,108.428,0,stop,
723,2026-08-27T15:34:59.835+00:00,200,4604.1,247,2,0,893.643,110.563,0,stop,
724,2026-08-27T15:35:04.440+00:00,200,4617.063,248,2,0,891.917,110.903,0,stop,
725,2026-08-27T15:35:09.057+00:00,200,4610.84,244,2,0,892.341,110.567,0,stop,
726,2026-08-27T15:35:13.668+00:00,200,4606.138,243,2,0,891.349,109.858,0,stop,
727,2026-08-27T15:35:18.274+00:00,200,4631.246,241,2,0,888.912,110.656,0,stop,
728,2026-08-27T15:35:22.906+00:00,200,4671.005,252,2,0,910.844,110.95,0,stop,
729,2026-08-27T15:35:27.576+00:00,200,4641.827,250,2,0,897.683,108.638,0,stop,
730,2026-08-27T15:35:32.219+00:00,200,4611.405,245,2,0,890.123,111.319,0,stop,
731,2026-08-27T15:35:36.831+00:00,200,4603.197,247,2,0,893.494,109.516,0,stop,
732,2026-08-27T15:35:41.435+00:00,200,4628.485,247,2,0,890.375,110.615,0,stop,
733,2026-08-27T15:35:46.063+00:00,200,4668.597,251,2,0,929.942,108.699,0,stop,
734,2026-08-27T15:35:50.732+00:00,200,4673.122,248,2,0,908.073,110.842,0,stop,
735,2026-08-27T15:35:55.405+00:00,200,4656.095,246,2,0,890.464,112.543,0,stop,
736,2026-08-27T15:36:00.062+00:00,200,4628.34,244,2,0,893.531,111.492,0,stop,
737,2026-08-27T15:36:04.691+00:00,200,4610.567,252,2,0,897.428,112.132,0,stop,
738,2026-08-27T15:36:09.301+00:00,200,4634.965,246,2,0,894.153,110.072,0,stop,
739,2026-08-27T15:36:13.937+00:00,200,4660.327,249,2,0,893.541,110.966,0,stop,
740,2026-08-27T15:36:18.597+00:00,200,4625.701,241,2,0,886.578,108.644,0,stop,
741,2026-08-27T15:36:23.223+00:00,200,4645.725,244,2,0,890.585,109.01,0,stop,
742,2026-08-27T15:36:27.869+00:00,200,4608.406,242,2,0,889.683,109.415,0,stop,
743,2026-08-27T15:36:32.478+00:00,200,4591.197,255,2,0,894.395,109.363,0,stop,
744,2026-08-27T15:36:37.070+00:00,200,4611.344,243,2,0,885.745,108.329,0,stop,
745,2026-08-27T15:36:41.681+00:00,200,4635.077,247,2,0,891.701,110.793,0,stop,
746,2026-08-27T15:36:46.317+00:00,200,4666.017,236,2,0,908.493,113.992,0,stop,
747,2026-08-27T15:36:50.982+00:00,200,4616.806,241,2,0,890.611,110.431,0,stop,
748,2026-08-27T15:36:55.600+00:00,200,4607.257,247,2,0,894.955,109.326,0,stop,
749,2026-08-27T15:37:00.207+00:00,200,4611.601,247,2,0,892.901,111.542,0,stop,
750,2026-08-27T15:37:04.835+00:00,200,8312.114,253,2,0,900.843,110.251,0,stop,
751,2026-08-27T15:37:13.147+00:00,200,4667.941,253,2,0,903.879,110.319,0,stop,
752,2026-08-27T15:37:17.815+00:00,200,4652.06,241,2,0,902.861,110.081,0,stop,
753,2026-08-27T15:37:22.468+00:00,200,4495.58,236,2,0,883.215,108.031,0,stop,
754,2026-08-27T15:37:26.963+00:00,200,4593.651,240,2,0,887.46,108.583,0,stop,
755,2026-08-27T15:37:31.558+00:00,200,4598.397,243,2,0,887.387,109.006,0,stop,
756,2026-08-27T15:37:36.156+00:00,200,4601.833,247,2,0,892.479,108.239,0,stop,
757,2026-08-27T15:37:40.758+00:00,200,4625.238,253,2,0,900.745,109.555,0,stop,
758,2026-08-27T15:37:45.383+00:00,200,4639.123,245,2,0,890.107,110.737,0,stop,
759,2026-08-27T15:37:50.023+00:00,200,4594.18,250,2,0,899.039,109.991,0,stop,
760,2026-08-27T15:37:54.618+00:00,200,4706.477,241,2,0,888.324,110.389,0,stop,
761,2026-08-27T15:37:59.324+00:00,200,4600.918,249,2,0,894.821,112.345,0,stop,
762,2026-08-27T15:38:03.925+00:00,200,4609.508,245,2,0,889.189,109.565,0,stop,
763,2026-08-27T15:38:08.535+00:00,200,4607.205,254,2,0,895.584,110.12,0,stop,
764,2026-08-27T15:38:13.143+00:00,200,4873.172,261,2,0,1099.11,108.764,0,stop,
765,2026-08-27T15:38:18.015+00:00,200,4644.916,251,2,0,898.332,108.939,0,stop,
766,2026-08-27T15:38:22.660+00:00,200,4628.713,250,2,0,893.643,109.182,0,stop,
767,2026-08-27T15:38:27.289+00:00,200,4616.348,233,2,0,884.806,109.009,0,stop,
768,2026-08-27T15:38:31.906+00:00,200,4589.061,240,2,0,885.79,110.625,0,stop,
769,2026-08-27T15:38:36.496+00:00,200,4668.169,253,2,0,909.515,112.668,0,stop,
770,2026-08-27T15:38:41.164+00:00,200,4641.71,250,2,0,896.792,110.284,0,stop,
771,2026-08-27T15:38:45.806+00:00,200,4639.736,246,2,0,891.529,110.513,0,stop,
772,2026-08-27T15:38:50.445+00:00,200,4618.459,244,2,0,896.658,109.549,0,stop,
773,2026-08-27T15:38:55.065+00:00,200,4622.413,248,2,0,898.109,109.273,0,stop,
774,2026-08-27T15:38:59.687+00:00,200,4617.744,243,2,0,891.719,109.62,0,stop,
775,2026-08-27T15:39:04.305+00:00,200,4622.247,241,2,0,887.821,108.982,0,stop,
776,2026-08-27T15:39:08.928+00:00,200,4634.518,245,2,0,889.583,109.7,0,stop,
777,2026-08-27T15:39:13.562+00:00,200,4633.188,246,2,0,887.353,108.738,0,stop,
778,2026-08-27T15:39:18.196+00:00,200,4611.57,240,2,0,885.975,110.412,0,stop,
779,2026-08-27T15:39:22.807+00:00,200,4608.522,244,2,0,889.222,108.205,0,stop,
780,2026-08-27T15:39:27.417+00:00,200,4624.418,250,2,0,897.132,110.767,0,stop,
781,2026-08-27T15:39:32.041+00:00,200,4647.872,242,2,0,886.672,109.083,0,stop,
782,2026-08-27T15:39:36.689+00:00,200,4635.777,249,2,0,890.065,109.005,0,stop,
783,2026-08-27T15:39:41.325+00:00,200,4645.227,251,2,0,895.558,108.762,0,stop,
784,2026-08-27T15:39:45.970+00:00,200,4633.417,246,2,0,891.125,110.722,0,stop,
785,2026-08-27T15:39:50.604+00:00,200,4614.092,252,2,0,897.754,110.88,0,stop,
786,2026-08-27T15:39:55.218+00:00,200,4776.108,238,2,0,890.401,110.693,0,stop,
787,2026-08-27T15:39:59.995+00:00,200,4612.912,238,2,0,883.791,108.937,0,stop,
788,2026-08-27T15:40:04.608+00:00,200,4639.027,247,2,0,886.937,108.39,0,stop,
789,2026-08-27T15:40:09.247+00:00,200,4636.53,234,2,0,880.686,109.192,0,stop,
790,2026-08-27T15:40:13.883+00:00,200,4633.377,251,2,0,897.005,109.343,0,stop,
791,2026-08-27T15:40:18.517+00:00,200,4644.466,250,2,0,908.493,109.954,0,stop,
792,2026-08-27T15:40:23.163+00:00,200,4523.073,253,2,0,902.129,110.281,0,stop,
793,2026-08-27T15:40:27.686+00:00,200,4645.931,241,2,0,888.325,110.458,0,stop,
794,2026-08-27T15:40:32.331+00:00,200,4647.444,251,2,0,899.271,111.555,0,stop,
795,2026-08-27T15:40:36.980+00:00,200,4646.738,247,2,0,893.807,110.667,0,stop,
796,2026-08-27T15:40:41.626+00:00,200,4624.642,241,2,0,886.308,110.464,0,stop,
797,2026-08-27T15:40:46.251+00:00,200,4596.864,247,2,0,889.314,110.498,0,stop,
798,2026-08-27T15:40:50.848+00:00,200,4582.913,240,2,0,882.522,110.524,0,stop,
799,2026-08-27T15:40:55.431+00:00,200,4616.945,240,2,0,888.198,111.454,0,stop,
800,2026-08-27T15:41:00.051+00:00,200,8316.931,238,2,0,883.724,111.407,0,stop,
801,2026-08-27T15:41:08.368+00:00,200,4630.464,250,2,0,895.716,108.495,0,stop,
802,2026-08-27T15:41:12.999+00:00,200,4632.389,250,2,0,896.249,108.316,0,stop,
803,2026-08-27T15:41:17.631+00:00,200,4613.49,231,2,0,874.787,108.591,0,stop,
804,2026-08-27T15:41:22.246+00:00,200,4608.663,248,2,0,893.26,109.637,0,stop,
805,2026-08-27T15:41:26.855+00:00,200,4662.642,247,2,0,888.962,110.366,0,stop,
806,2026-08-27T15:41:31.518+00:00,200,4643.127,251,2,0,893.522,110.476,0,stop,
807,2026-08-27T15:41:36.161+00:00,200,4631.285,240,2,0,883.841,109.257,0,stop,
808,2026-08-27T15:41:40.793+00:00,200,4589.812,242,2,0,887.813,108.73,0,stop,
809,2026-08-27T15:41:45.383+00:00,200,4600.999,234,2,0,879.729,109.502,0,stop,
810,2026-08-27T15:41:49.984+00:00,200,4651.961,246,2,0,917.883,111.841,0,stop,
811,2026-08-27T15:41:54.636+00:00,200,4791.179,238,2,0,903.212,108.86,0,stop,
812,2026-08-27T15:41:59.428+00:00,200,4636.026,248,2,0,896.902,109.01,0,stop,
813,2026-08-27T15:42:04.064+00:00,200,4647.544,244,2,0,889.874,109.335,0,stop,
814,2026-08-27T15:42:08.712+00:00,200,4710.904,244,2,0,895.635,108.295,0,stop,
815,2026-08-27T15:42:13.422+00:00,200,4662.606,256,2,0,910.047,111.095,0,stop,
816,2026-08-27T15:42:18.085+00:00,200,4649.866,248,2,0,896.94,108.496,0,stop,
817,2026-08-27T15:42:22.736+00:00,200,4663.287,241,2,0,888.5,110.181,0,stop,
818,2026-08-27T15:42:27.399+00:00,200,4640.742,248,2,0,898.36,109.487,0,stop,
819,2026-08-27T15:42:32.040+00:00,200,4855.219,257,2,0,1096.237,107.467,0,stop,
820,2026-08-27T15:42:36.895+00:00,200,4630.344,241,2,0,885.659,110.459,0,stop,
821,2026-08-27T15:42:41.526+00:00,200,4736.809,245,2,0,890.307,110.537,0,stop,
822,2026-08-27T15:42:46.263+00:00,200,4612.159,246,2,0,890.274,110.153,0,stop,
823,2026-08-27T15:42:50.875+00:00,200,4626.977,230,2,0,898.878,109.509,0,stop,
824,2026-08-27T15:42:55.503+00:00,200,4641.394,240,2,0,898.791,111.352,0,stop,
825,2026-08-27T15:43:00.144+00:00,200,4617.034,242,2,0,887.393,110.448,0,stop,
826,2026-08-27T15:43:04.762+00:00,200,4599.341,255,2,0,899.134,109.994,0,stop,
827,2026-08-27T15:43:09.360+00:00,200,4620.517,251,2,0,895.908,109.362,0,stop,
828,2026-08-27T15:43:13.982+00:00,200,4623.349,244,2,0,886.692,109.794,0,stop,
829,2026-08-27T15:43:18.606+00:00,200,4644.77,243,2,0,892.596,111.442,0,stop,
830,2026-08-27T15:43:23.251+00:00,200,4499.728,240,2,0,882.622,109.968,0,stop,
831,2026-08-27T15:43:27.751+00:00,200,4647.762,238,2,0,889.837,108.931,0,stop,
832,2026-08-27T15:43:32.398+00:00,200,4623.26,238,2,0,933.567,110.68,0,stop,
833,2026-08-27T15:43:37.022+00:00,200,4627.269,247,2,0,888.829,109.487,0,stop,
834,2026-08-27T15:43:41.650+00:00,200,4644.64,252,2,0,902.322,109.552,0,stop,
835,2026-08-27T15:43:46.294+00:00,200,4794.297,238,2,0,888.696,109.544,0,stop,
836,2026-08-27T15:43:51.089+00:00,200,4624.542,248,2,0,891.31,110.416,0,stop,
837,2026-08-27T15:43:55.713+00:00,200,4650.697,245,2,0,898.352,110.461,0,stop,
838,2026-08-27T15:44:00.364+00:00,200,4595.041,232,2,0,882.747,111.681,0,stop,
839,2026-08-27T15:44:04.960+00:00,200,4601.644,241,2,0,887.346,110.227,0,stop,
840,2026-08-27T15:44:09.562+00:00,200,4754.311,239,2,0,885.905,109.03,0,stop,
841,2026-08-27T15:44:14.316+00:00,200,4639.697,236,2,0,884.294,109.777,0,stop,
842,2026-08-27T15:44:18.956+00:00,200,4627.398,244,2,0,892.765,112.121,0,stop,
843,2026-08-27T15:44:23.584+00:00,200,4643.277,245,2,0,893.063,108.023,0,stop,
844,2026-08-27T15:44:28.227+00:00,200,4595.05,233,2,0,878.248,110.394,0,stop,
845,2026-08-27T15:44:32.822+00:00,200,4585.802,238,2,0,889.061,110.429,0,stop,
846,2026-08-27T15:44:37.408+00:00,200,4605.869,238,2,0,884.167,109.375,0,stop,
847,2026-08-27T15:44:42.014+00:00,200,4617.379,248,2,0,896.3,110.212,0,stop,
848,2026-08-27T15:44:46.632+00:00,200,4646.074,240,2,0,885.982,108.82,0,stop,
849,2026-08-27T15:44:51.279+00:00,200,4619.794,250,2,0,894.344,109.212,0,stop,
850,2026-08-27T15:44:55.912+00:00,200,8490.408,259,2,0,1096.43,110.287,0,stop,
851,2026-08-27T15:45:04.402+00:00,200,4755.192,244,2,0,893.678,109.579,0,stop,
852,2026-08-27T15:45:09.158+00:00,200,4655.561,250,2,0,900.277,109.725,0,stop,
853,2026-08-27T15:45:13.814+00:00,200,4639.998,241,2,0,885.707,108.681,0,stop,
854,2026-08-27T15:45:18.453+00:00,200,4621.814,234,2,0,884.747,109.72,0,stop,
855,2026-08-27T15:45:23.075+00:00,200,4621.431,251,2,0,899.129,111.165,0,stop,
856,2026-08-27T15:45:27.698+00:00,200,4627.413,238,2,0,882.066,109.022,0,stop,
857,2026-08-27T15:45:32.326+00:00,200,4625.697,251,2,0,897.504,108.526,0,stop,
858,2026-08-27T15:45:36.952+00:00,200,4630.568,247,2,0,890.715,108.715,0,stop,
859,2026-08-27T15:45:41.582+00:00,200,4619.632,248,2,0,914.675,110.235,0,stop,
860,2026-08-27T15:45:46.202+00:00,200,4773.631,246,2,0,891.92,108.631,0,stop,
861,2026-08-27T15:45:50.976+00:00,200,4621.52,242,2,0,883.192,109.289,0,stop,
862,2026-08-27T15:45:55.598+00:00,200,4621.586,248,2,0,895.556,112.335,0,stop,
863,2026-08-27T15:46:00.220+00:00,200,4626.224,246,2,0,890.702,108.354,0,stop,
864,2026-08-27T15:46:04.846+00:00,200,4643.903,246,2,0,891.226,109.659,0,stop,
865,2026-08-27T15:46:09.491+00:00,200,4649.302,249,2,0,894.727,108.543,0,stop,
866,2026-08-27T15:46:14.140+00:00,200,4653.582,244,2,0,889.092,111.835,0,stop,
867,2026-08-27T15:46:18.794+00:00,200,4622.189,238,2,0,892.872,109.145,0,stop,
868,2026-08-27T15:46:23.417+00:00,200,4507.952,250,2,0,894.73,108.819,0,stop,
869,2026-08-27T15:46:27.924+00:00,200,4624.278,250,2,0,894.584,111.164,0,stop,
870,2026-08-27T15:46:32.549+00:00,200,4629.226,244,2,0,890.648,109.259,0,stop,
871,2026-08-27T15:46:37.178+00:00,200,4634.227,247,2,0,889.335,109.164,0,stop,
872,2026-08-27T15:46:41.813+00:00,200,4639.226,240,2,0,905.68,109.933,0,stop,
873,2026-08-27T15:46:46.453+00:00,200,4632.113,247,2,0,890.963,110.312,0,stop,
874,2026-08-27T15:46:51.085+00:00,200,4754.605,240,2,0,882.018,109.442,0,stop,
875,2026-08-27T15:46:55.839+00:00,200,4620.517,243,2,0,896.015,110.023,0,stop,
876,2026-08-27T15:47:00.461+00:00,200,4634.09,247,2,0,894.531,109.916,0,stop,
877,2026-08-27T15:47:05.094+00:00,200,4652.123,245,2,0,892.06,109.677,0,stop,
878,2026-08-27T15:47:09.747+00:00,200,4632.277,246,2,0,896.213,110.761,0,stop,
879,2026-08-27T15:47:14.380+00:00,200,4653.485,237,2,0,884.88,109.655,0,stop,
880,2026-08-27T15:47:19.034+00:00,200,4592.931,235,2,0,883.134,109.378,0,stop,
881,2026-08-27T15:47:23.627+00:00,200,4580.204,250,2,0,900.091,110.621,0,stop,
882,2026-08-27T15:47:28.207+00:00,200,4859.463,259,2,0,1106.421,111.543,0,stop,
883,2026-08-27T15:47:33.067+00:00,200,4643.654,244,2,0,890.016,109.674,0,stop,
884,2026-08-27T15:47:37.710+00:00,200,4655.684,244,2,0,889.827,109.786,0,stop,
885,2026-08-27T15:47:42.367+00:00,200,4635.995,242,2,0,909.413,109.611,0,stop,
886,2026-08-27T15:47:47.003+00:00,200,4729.641,242,2,0,886.051,109.629,0,stop,
887,2026-08-27T15:47:51.733+00:00,200,4603.251,239,2,0,885.251,108.744,0,stop,
888,2026-08-27T15:47:56.336+00:00,200,4630.026,252,2,0,901.856,111.822,0,stop,
889,2026-08-27T15:48:00.966+00:00,200,4659.772,250,2,0,889.015,113.204,0,stop,
890,2026-08-27T15:48:05.627+00:00,200,4638.567,245,2,0,891.605,109.948,0,stop,
891,2026-08-27T15:48:10.265+00:00,200,4608.287,245,2,0,891.358,108.979,0,stop,
892,2026-08-27T15:48:14.873+00:00,200,4613.364,242,2,0,888.971,110.15,0,stop,
893,2026-08-27T15:48:19.487+00:00,200,4598.519,238,2,0,880.196,110.088,0,stop,
894,2026-08-27T15:48:24.086+00:00,200,4614.963,247,2,0,888.466,108.481,0,stop,
895,2026-08-27T15:48:28.702+00:00,200,4641.272,243,2,0,889.341,110.062,0,stop,
896,2026-08-27T15:48:33.344+00:00,200,4631.323,247,2,0,891.125,108.935,0,stop,
897,2026-08-27T15:48:37.975+00:00,200,4612.175,237,2,0,880.659,108.912,0,stop,
898,2026-08-27T15:48:42.587+00:00,200,4635.73,248,2,0,927.699,109.57,0,stop,
899,2026-08-27T15:48:47.224+00:00,200,4631.476,242,2,0,891.867,110.901,0,stop,
900,2026-08-27T15:48:51.874+00:00,200,8385.843,236,2,0,887.27,110.118,0,stop,
901,2026-08-27T15:49:00.260+00:00,200,4621.102,251,2,0,896.391,109.385,0,stop,
902,2026-08-27T15:49:04.881+00:00,200,4647.521,236,2,0,884.381,110.492,0,stop,
903,2026-08-27T15:49:09.529+00:00,200,4602.618,242,2,0,885.92,109.284,0,stop,
904,2026-08-27T15:49:14.132+00:00,200,4604.041,243,2,0,885.522,110.968,0,stop,
905,2026-08-27T15:49:18.736+00:00,200,4584.943,239,2,0,882.91,108.607,0,stop,
906,2026-08-27T15:49:23.321+00:00,200,4611.408,242,2,0,885.864,108.083,0,stop,
907,2026-08-27T15:49:27.933+00:00,200,4636.41,248,2,0,893.324,109.37,0,stop,
908,2026-08-27T15:49:32.570+00:00,200,4628.35,246,2,0,890.432,110.495,0,stop,
909,2026-08-27T15:49:37.198+00:00,200,4549.779,249,2,0,891.499,110.089,0,stop,
910,2026-08-27T15:49:41.748+00:00,200,4564.93,249,2,0,893.685,110.773,0,stop,
911,2026-08-27T15:49:46.314+00:00,200,4544.484,249,2,0,896.887,109.778,0,stop,
912,2026-08-27T15:49:50.858+00:00,200,4507.917,234,2,0,879.512,110.351,0,stop,
913,2026-08-27T15:49:55.366+00:00,200,4511.858,239,2,0,883.646,110.174,0,stop,
914,2026-08-27T15:49:59.878+00:00,200,4491.016,245,2,0,885.503,109.326,0,stop,
915,2026-08-27T15:50:04.370+00:00,200,4540.343,240,2,0,883.922,110.846,0,stop,
916,2026-08-27T15:50:08.910+00:00,200,4515.399,255,2,0,902.033,110.082,0,stop,
917,2026-08-27T15:50:13.426+00:00,200,4539.271,250,2,0,893.05,110.365,0,stop,
918,2026-08-27T15:50:17.965+00:00,200,4468.297,250,2,0,895.914,110.653,0,stop,
919,2026-08-27T15:50:22.435+00:00,200,4584.799,246,2,0,888.289,108.927,0,stop,
920,2026-08-27T15:50:27.019+00:00,200,4587.58,246,2,0,894.756,111.488,0,stop,
921,2026-08-27T15:50:31.607+00:00,200,4564.542,244,2,0,887.603,109.511,0,stop,
922,2026-08-27T15:50:36.172+00:00,200,4539.931,255,2,0,903.636,111.531,0,stop,
923,2026-08-27T15:50:40.712+00:00,200,4532.712,247,2,0,891.139,109.325,0,stop,
924,2026-08-27T15:50:45.245+00:00,200,4548.293,246,2,0,889.362,109.592,0,stop,
925,2026-08-27T15:50:49.794+00:00,200,4817.574,246,2,0,891.521,109.422,0,stop,
926,2026-08-27T15:50:54.612+00:00,200,4260.292,241,2,0,885.675,109.252,0,stop,
927,2026-08-27T15:50:58.872+00:00,200,4243.23,238,2,0,885.527,110.156,0,stop,
928,2026-08-27T15:51:03.115+00:00,200,4204.27,252,2,0,898.025,109.161,0,stop,
929,2026-08-27T15:51:07.320+00:00,200,4344.027,246,2,0,895.583,110.45,0,stop,
930,2026-08-27T15:51:11.664+00:00,200,4282.509,245,2,0,891.502,109.832,0,stop,
931,2026-08-27T15:51:15.947+00:00,200,4444.442,249,2,0,895.075,109.574,0,stop,
932,2026-08-27T15:51:20.392+00:00,200,4632.921,239,2,0,885.953,110.111,0,stop,
933,2026-08-27T15:51:25.024+00:00,200,4371.449,247,2,0,896.091,110.322,0,stop,
934,2026-08-27T15:51:29.397+00:00,200,4259.56,236,2,0,885.11,110.343,0,stop,
935,2026-08-27T15:51:33.657+00:00,200,4258.782,238,2,0,878.852,108.306,0,stop,
936,2026-08-27T15:51:37.915+00:00,200,4491.182,250,2,0,897.418,111.575,0,stop,
937,2026-08-27T15:51:42.406+00:00,200,4355.596,242,2,0,891.735,110.539,0,stop,
938,2026-08-27T15:51:46.763+00:00,200,4316.223,239,2,0,885.805,108.886,0,stop,
939,2026-08-27T15:51:51.078+00:00,200,4841.816,257,2,0,1096.074,110.715,0,stop,
940,2026-08-27T15:51:55.920+00:00,200,4620.031,243,2,0,893.24,111.274,0,stop,
941,2026-08-27T15:52:00.541+00:00,200,4605.787,238,2,0,882.323,109.936,0,stop,
942,2026-08-27T15:52:05.147+00:00,200,4749.719,243,2,0,885.988,110.187,0,stop,
943,2026-08-27T15:52:09.897+00:00,200,4641.451,246,2,0,894.539,111.467,0,stop,
944,2026-08-27T15:52:14.539+00:00,200,4642.281,240,2,0,884.468,110.931,0,stop,
945,2026-08-27T15:52:19.181+00:00,200,4648.643,248,2,0,893.796,108.881,0,stop,
946,2026-08-27T15:52:23.830+00:00,200,4640.239,248,2,0,894.703,111.648,0,stop,
947,2026-08-27T15:52:28.471+00:00,200,4645.074,256,2,0,905.134,109.646,0,stop,
948,2026-08-27T15:52:33.116+00:00,200,4651.447,239,2,0,886.607,110.071,0,stop,
949,2026-08-27T15:52:37.767+00:00,200,4612.223,256,2,0,902.742,108.994,0,stop,
950,2026-08-27T15:52:42.395+00:00,200,8341.068,250,2,0,900.365,109.793,0,stop,
951,2026-08-27T15:52:50.737+00:00,200,4788.116,242,2,0,885.936,109.02,0,stop,
952,2026-08-27T15:52:55.525+00:00,200,4612.268,245,2,0,891.134,112.07,0,stop,
953,2026-08-27T15:53:00.138+00:00,200,4703.962,243,2,0,885.844,109.191,0,stop,
954,2026-08-27T15:53:04.842+00:00,200,4602.633,243,2,0,886.226,109.336,0,stop,
955,2026-08-27T15:53:09.445+00:00,200,4631.676,252,2,0,892.643,110.589,0,stop,
956,2026-08-27T15:53:14.077+00:00,200,4643.929,239,2,0,886.457,109.467,0,stop,
957,2026-08-27T15:53:18.721+00:00,200,4628.222,245,2,0,887.419,111.411,0,stop,
958,2026-08-27T15:53:23.350+00:00,200,4592.95,244,2,0,885.332,109.735,0,stop,
959,2026-08-27T15:53:27.942+00:00,200,4636.442,254,2,0,901.44,110.927,0,stop,
960,2026-08-27T15:53:32.580+00:00,200,4630.554,249,2,0,890.592,109.528,0,stop,
961,2026-08-27T15:53:37.210+00:00,200,4630.691,237,2,0,887.551,107.988,0,stop,
962,2026-08-27T15:53:41.840+00:00,200,4637.662,244,2,0,889.883,109.54,0,stop,
963,2026-08-27T15:53:46.479+00:00,200,4732.387,252,2,0,913.24,110.782,0,stop,
964,2026-08-27T15:53:51.212+00:00,200,4642.877,251,2,0,899.599,108.574,0,stop,
965,2026-08-27T15:53:55.856+00:00,200,4767.766,237,2,0,886.204,107.542,0,stop,
966,2026-08-27T15:54:00.624+00:00,200,4581.912,245,2,0,891.521,110.403,0,stop,
967,2026-08-27T15:54:05.206+00:00,200,4774.95,247,2,0,892.702,109.645,0,stop,
968,2026-08-27T15:54:09.980+00:00,200,4648.128,252,2,0,900.302,110.927,0,stop,
969,2026-08-27T15:54:14.629+00:00,200,4630.066,242,2,0,887.54,108.718,0,stop,
970,2026-08-27T15:54:19.259+00:00,200,4583.397,244,2,0,891.509,110.731,0,stop,
971,2026-08-27T15:54:23.843+00:00,200,4622.879,244,2,0,888.595,110.936,0,stop,
972,2026-08-27T15:54:28.466+00:00,200,4822.911,257,2,0,1094.269,109.642,0,stop,
973,2026-08-27T15:54:33.289+00:00,200,4646.961,244,2,0,887.868,110.778,0,stop,
974,2026-08-27T15:54:37.937+00:00,200,4626.699,237,2,0,882.857,109.821,0,stop,
975,2026-08-27T15:54:42.564+00:00,200,4617.209,243,2,0,888.358,109.497,0,stop,
976,2026-08-27T15:54:47.180+00:00,200,4604.598,238,2,0,894.752,109.182,0,stop,
977,2026-08-27T15:54:51.786+00:00,200,4766.088,250,2,0,896.043,110.225,0,stop,
978,2026-08-27T15:54:56.552+00:00,200,4598.764,233,2,0,877.81,109.71,0,stop,
979,2026-08-27T15:55:01.151+00:00,200,4756.123,249,2,0,893.724,109.334,0,stop,
980,2026-08-27T15:55:05.907+00:00,200,4642.138,241,2,0,886.331,113.959,0,stop,
